2018,1.0
2019,0.8723657116893232
2020,0.8610338093436972
2021,0.8750233728243358
2022,0.8733106003744949
2023,0.881674646684471
2024,0.8774178069945261
2025,0.8895734302636736
2026,0.8764246199758171
2027,0.8822512954312406
2028,0.8715398083523515
2029,0.8733788378566095
2030,0.8691329385821168
2031,0.8576086719717555
2032,0.8649852895562508
2033,0.8655818196337212
2034,0.856608605863565
2035,0.8526789700469893
2036,0.8592072356213653
2037,0.8682268026167385
2038,0.8471036590577712
2039,0.8463606555260882
2040,0.8438204983301251
2041,0.8203417590682197
2042,0.820221995430777
2043,0.8052071231260665
2044,0.8081393470058202
2045,0.8267173533227038
2046,0.8280898786889134
2047,0.8338294913620898
2048,0.8305203135468812
2049,0.8453584079936057
2050,0.8634691814144544
2051,0.8560373302245085
2052,0.8477122410897292
2053,0.8348099894773923
2054,0.8337447342954021
2055,0.8290018817051611
2056,0.8375032297342906
2057,0.82737076477833
2058,0.8349224135976447
2059,0.8463613292479039
2060,0.8373459044777315
2061,0.8438370871318218
2062,0.8377086597768176
2063,0.8347048878256854
2064,0.8365862418229945
2065,0.8430996905704374
2066,0.8243489168589152
2067,0.8361093364531292
2068,0.850261707271521
2069,0.8504429466167344
2070,0.855932790359701
2071,0.8819492707319151
2072,0.8773536456564476
2073,0.8988139169454517
2074,0.8909643368833944
2075,0.8884526970741784
2076,0.880215900845803
2077,0.8749163906391239
2078,0.8659951148647563
2079,0.8661465511138009
2080,0.8605604474908567
2081,0.865601079603817
2082,0.8693331484199492
2083,0.8775559209506918
2084,0.8929874687949152
2085,0.8887900797038223
2086,0.8943235990588764
2087,0.8977529362095829
2088,0.8988053879245778
2089,0.8940807268381389
2090,0.9113129014603847
2091,0.8956255953621493
2092,0.8998985297804597
2093,0.9025322115814548
2094,0.9030249150630905
2095,0.8966794371253496
2096,0.9226605232983492
2097,0.9205718755483933
2098,0.9257900247659653
2099,0.9247720826610304
