2018,1.0
2019,0.8936831829371995
2020,0.8726884005895398
2021,0.8755634705590745
2022,0.8773709982239688
2023,0.8891541619873676
2024,0.8881762180674625
2025,0.8835009817310611
2026,0.8830943846669882
2027,0.8839268137660006
2028,0.8814684498588244
2029,0.8677266726165461
2030,0.8691686625913406
2031,0.8659492228566524
2032,0.8642773104033052
2033,0.8608968048274265
2034,0.8590443697351873
2035,0.852832962287676
2036,0.8559029372892994
2037,0.8626579998382717
2038,0.8524038429182704
2039,0.8609754643710019
2040,0.8702359599022311
2041,0.8540741946146846
2042,0.8600949392784822
2043,0.8746136465921109
2044,0.8746201894628882
2045,0.9157861096451577
2046,0.9299038733643311
2047,0.942903724704129
2048,0.9492076677194822
2049,0.9570640649525477
2050,0.9810212968719291
2051,0.9724821307888223
2052,0.963154726705595
2053,0.9533272848345774
2054,0.971353652171619
2055,0.9586871260427063
2056,0.9586540421136439
2057,0.9622764092215156
2058,0.9773677920919748
2059,0.9923287921675709
2060,0.9895706916362735
2061,1.0052849715075542
2062,1.0036314777022337
2063,1.0153199728449223
2064,1.0370392938835729
2065,1.0477258502628228
2066,1.0703763972584233
2067,1.0870443802885186
2068,1.103594845759117
2069,1.0992396997529756
2070,1.1200254281257285
2071,1.152812353862134
2072,1.1467247588282368
2073,1.1590927434892035
2074,1.1483080738757865
2075,1.1493254271683113
2076,1.1571546337624319
2077,1.153128242547778
2078,1.1631556497719975
2079,1.1315495490349787
2080,1.1262516236448754
2081,1.118398370311518
2082,1.1225164965127106
2083,1.1287353049957984
2084,1.1332877443178948
2085,1.152386410200095
2086,1.1723528972892823
2087,1.19545044597022
2088,1.1993492670205967
2089,1.2061902838591128
2090,1.216956304428101
2091,1.2071629733012912
2092,1.2322372568693003
2093,1.233186189992262
2094,1.231893108638541
2095,1.2181651254285555
2096,1.2278129541439446
2097,1.233585952329215
2098,1.2410854437462042
2099,1.2223583664533906
