2018,1.0
2019,0.8752238722013311
2020,0.8628761475481923
2021,0.8557190066169885
2022,0.8509660754116669
2023,0.8620347315643193
2024,0.8749042918812034
2025,0.8945647921986652
2026,0.8911869475552682
2027,0.9115153454291592
2028,0.9213476907109999
2029,0.9308329202183985
2030,0.9284192732660524
2031,0.9169230043537161
2032,0.9155553130131883
2033,0.9193988306972147
2034,0.9194434488847566
2035,0.914250159828598
2036,0.9032091805014414
2037,0.9168589909019653
2038,0.9170247178961227
2039,0.9227480168735008
2040,0.9346549770103146
2041,0.9018075650511509
2042,0.9065680119891756
2043,0.8994141590284523
2044,0.897450398683531
2045,0.9064475172008394
2046,0.9089922538622855
2047,0.9208512817138738
2048,0.915941000039829
2049,0.9316535241488785
2050,0.9489533588434734
2051,0.9415966338652418
2052,0.9456167296157814
2053,0.9389910556030907
2054,0.9488600931309717
2055,0.947862358509855
2056,0.9449149727624079
2057,0.9349983712607003
2058,0.9281293883466711
2059,0.9439855374252799
2060,0.9353820010010536
2061,0.945208838839485
2062,0.9416751378107561
2063,0.9545863030871056
2064,0.9422894407997506
2065,0.9638477477142069
2066,0.9568845578328139
2067,0.9657019681392991
2068,0.9738015377318624
2069,0.9762176319364473
2070,0.9819854067071003
2071,0.9953647413071871
2072,0.9986745099967349
2073,1.0172476676378077
2074,1.0187103868227647
2075,1.0250670290581503
2076,1.022104930512891
2077,1.006350176027549
2078,1.0078983982259835
2079,0.9978109004252048
2080,0.9772375745436297
2081,0.9766784365858547
2082,0.9718584365268055
2083,0.9713844926286987
2084,0.9549376632267385
2085,0.9578288266401422
2086,0.9601396933041473
2087,0.9742412568611692
2088,0.9725763238535808
2089,0.9665888142314633
2090,0.9730878442027961
2091,0.9766057182102741
2092,0.9844762202054654
2093,0.9914597501826045
2094,1.0119707369925637
2095,1.0005525108554476
2096,1.0192632513916011
2097,1.0190786129508844
2098,1.0283535300369604
2099,1.0250317241242404
