2018,1.0
2019,0.8932778283856398
2020,0.8946719361258659
2021,0.8951662578163467
2022,0.8990160067725727
2023,0.9090385106654427
2024,0.9161233815928789
2025,0.9187239022565525
2026,0.9256820410322439
2027,0.9101638107260079
2028,0.9179675254443954
2029,0.9281995134039535
2030,0.9288663861134765
2031,0.9250312150226178
2032,0.922607288954302
2033,0.91240549278705
2034,0.8976400555779751
2035,0.8924458188241781
2036,0.8913760289385687
2037,0.8849783185083856
2038,0.8822103462796141
2039,0.8770129679663156
2040,0.8928464044294347
2041,0.8807669821643324
2042,0.8832877562573443
2043,0.8806154245409351
2044,0.8749265054590046
2045,0.8812822648701125
2046,0.8845201666664719
2047,0.8898095162343166
2048,0.891811657146446
2049,0.901025887291451
2050,0.9154986461083494
2051,0.9058712787231195
2052,0.898856879993926
2053,0.8997798018219029
2054,0.9070246289895628
2055,0.9054485745600357
2056,0.9019966769637419
2057,0.9082380504550077
2058,0.9142287329257804
2059,0.92141014156398
2060,0.9129182079844383
2061,0.9153542421538813
2062,0.9223956199452775
2063,0.9317219016169034
2064,0.9229934817935307
2065,0.9249762612154416
2066,0.9286527411662299
2067,0.9356200735729376
2068,0.9576674673454867
2069,0.952233514603806
2070,0.9558310751147081
2071,0.9764897378648593
2072,0.9723280527408725
2073,0.9839364449204168
2074,0.9780111251806796
2075,0.9822922214385251
2076,0.9829053750059947
2077,0.9902825196619934
2078,0.9809649719988555
2079,0.9672180271488425
2080,0.9737311681820832
2081,0.9767625186408404
2082,0.9727977699716718
2083,0.9691055358832993
2084,0.9613807451317137
2085,0.9648677128001323
2086,0.9677454764889125
2087,0.9802161282747915
2088,0.9695370800656521
2089,0.9566445113085226
2090,0.9742149239950946
2091,0.9799864733296343
2092,0.9971051354845737
2093,1.002362242626382
2094,1.0342224160433584
2095,1.027315558877392
2096,1.0572139663908295
2097,1.0689690867970096
2098,1.057930716558622
2099,1.06871805709236
