,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099
0.05,1.0,0.8964429300102679,0.8968142876023378,0.8944665544906177,0.9304736705551985,0.9203341935737825,0.9371557508462726,0.9284282270669201,0.928599680537095,0.923469666566983,0.9157308282830302,0.9205461259203036,0.9341841878381577,0.9508640348316578,0.9582799397384169,0.9546781947089485,0.957367724285751,0.9631860296215683,0.9381809172109931,0.9501697579521129,0.9644883973351817,0.9592323283277444,0.9497728528543311,0.8536934959056758,0.8528152107436722,0.858447452354521,0.8551466006591044,0.8746903090881445,0.8546821905023959,0.8491118262885264,0.8447763461932081,0.8716908184127532,0.8871163406281642,0.8779250782788681,0.8668106638347062,0.8993254788184699,0.8770194487851762,0.8806800974777964,0.8759490705560717,0.8675433023247442,0.8738936903990303,0.8731552422678867,0.8771765440033137,0.8745675370079371,0.80091458544728,0.806386450622697,0.810065490467948,0.8020356663049459,0.7876093297515806,0.7850517381139958,0.791760603174052,0.7983074808927519,0.7912775333776738,0.8879189837732929,0.8932893053364345,0.8939253631487319,0.8816599515776693,0.890879009714195,0.9003615684934019,0.903213997262559,0.9002220945047349,0.8979019969757374,0.905581604906396,0.9041566607440317,0.9305481080953201,0.9376331196854105,0.9649503188155732,0.9090885538629959,0.8900985092460211,0.9097315310408313,0.925896344354881,0.909031309318383,0.8957862987562121,0.8770092544529082,0.9619603219547161,0.9594439366156695,0.9581291695417427,0.9520296248910505,1.0019322451050892,0.9749821748114025,0.9782079250933366,0.9133833595145173
0.05,1.0,0.8991312772621988,0.8999975789707756,0.9070337167510989,0.8928535103819928,0.9208077109854588,0.8766492431226045,0.8957555177044255,0.893157771946527,0.9149719075080099,0.9228849737291025,0.984413994317708,0.9621886512855468,0.9438274626424218,0.9173581249061753,0.9264036976102433,0.8873489681157414,0.866905422478876,0.8622521206603755,0.8692611508653644,0.8749096338511628,0.8772363214562799,0.8768918083093561,0.8296931906394436,0.8138937114896856,0.8146149902375889,0.8232036373091671,0.818025061154216,0.8185307117546032,0.8142486676013134,0.8167282834959714,0.8255266124493166,0.8248538116758434,0.8279046543597893,0.8306455022100306,0.8346444005961181,0.8591105637251996,0.8629684874599236,0.8636014366349075,0.8678162422178296,0.8757573768850528,0.8712588766812555,0.8917816844310076,0.8875348052177618,0.9240974845303938,0.9271783193561874,0.9755310493277107,1.0025895617211522,1.04321510840868,1.0467285832568078,1.0190068897552347,1.0238944899951352,1.0335562909523945,1.1325420157457375,1.1825392016062024,1.1825057503769092,1.1626657261749496,1.1904253725918268,1.1936509321778423,1.192674323400585,1.1551989301688943,1.1086460485622998,1.0963341690372452,1.0932233427530271,1.1039189086644063,1.109942907934675,1.1185539783968141,1.1145602157713366,1.1148563660021293,1.1392989908497102,1.1360045432911698,1.1456814140651428,1.1293267014521684,1.2032586209830025,1.19970015589232,1.2036943044468142,1.2135166469917693,1.1915229891900114,1.1953634483834088,1.1888209517936594,1.2276622393731778,1.2208928860366772
0.05,1.0,0.8645292929286577,0.8730911591407319,0.8746279713819525,0.8855825786814516,0.8940089757755286,0.9050030842692293,0.8920535458644274,0.8943579374681472,0.8938318934216418,0.8988571486597164,0.9086394434798752,0.9322038395001037,0.9195089322587866,0.9427950413785476,0.9377608857088515,0.9479663428968371,0.9519473544825108,0.950070191042107,1.00310301942343,0.9753276864217506,0.9618664434903775,0.9518539229536687,0.944315906386461,0.9605276985803171,1.0123800189552383,0.9987537313529784,1.110561974409053,1.132682552356771,1.1447494356376464,1.131064672402172,1.1295189237593997,1.135562360346455,1.1343597771814289,1.1233434776250482,1.1154531465317166,1.1316117836963866,1.1179967789011178,1.1124993985906542,1.113515200242558,1.1020805427517928,1.1014667476286466,1.0994605882173167,1.0942759776520186,1.0842773330366138,1.0828618525333302,1.0818239532680263,1.083059860609113,1.0387353850081111,1.0364653918337141,1.063861904797095,1.0673617893301692,1.0720355918451696,1.088883086698249,1.0865154622853586,1.0839666275339186,1.0869717245435224,1.0614073870769385,1.0739003701123653,1.0766674959399243,1.0754227437080246,1.0841175764618716,1.0823752819973582,1.084686339959432,1.0985560365347258,1.09081137834739,1.097982587097087,1.0974970663995065,1.1039066561906015,1.0999370448472554,1.118976922409697,1.124895922307968,1.1247051235794052,1.1500199951040688,1.16598840856997,1.2014808719329617,1.1918649465343183,1.1843907746620868,1.2523543455717627,1.2714712262082952,1.2892880775044595,1.292901474038345
0.05,1.0,0.928210857405441,0.9121642248244104,0.9210854742472191,0.9225341570356949,0.9173620199859437,0.9151576509789059,0.9155828788482682,0.917801695332678,0.9178483397349939,0.9118125714768138,0.911493655916349,0.9122447563296877,0.8968768267174028,0.8992847077132153,0.9044182891024392,0.8956013391272865,0.9007697364405762,0.8909843368394319,0.8966775980982244,0.8856991583409202,0.9035632187487028,0.9031932784231705,0.9057730235475063,0.8994950698801313,0.9214542703443712,0.9185718873984449,0.91880974639039,0.9196672412004423,0.918845438234783,0.9149410994125992,0.9127856391531233,0.920215460771098,0.9144427410163015,0.9201364107484793,0.9420706088723967,0.9296586566309735,0.9320140216174615,0.9258311690625851,0.9328971701600003,0.9347288480284651,0.9414132026950658,0.9327067976593711,0.9520722910367596,0.9532688177686923,0.9640156710202124,0.9659111908904128,0.9632170983592341,0.9947935922130441,0.9891182376892753,1.021152165702809,1.0103675306835949,0.9951081360264417,1.002994678395004,1.0099562296871674,1.018647508251364,1.0199415335267341,1.022775430849402,1.0305011220661853,1.0309788335822967,1.0243988269243307,1.0010244969887305,1.0135656211332513,1.02872744618406,1.0287154614107152,1.0087900633411568,1.0519705906335206,1.0539830126622756,1.05005908280844,1.0594513835568915,1.0505637211509113,1.0345206666944582,1.0473836196806467,1.0431588987530314,0.9965303472545346,1.0008727255982888,0.9817385323884525,0.9735901629493455,0.9771663597111477,0.9726817951063921,0.966951209498224,0.9595696794373572
0.05,1.0,0.9351459538579631,0.9020781451601178,0.8924621265222241,0.890378967719414,0.9040963821583426,0.9093700666621485,0.8948804812928333,0.912951763285555,0.9165423095544597,0.9212422738192335,0.9011068022049791,0.9119480208366976,0.9111744700723674,0.9196584501956009,0.9248314634158338,0.9235098642614802,0.9325610261785179,0.9511191130080631,0.9412489302890062,0.9463068233686176,0.959531276427528,0.9548114484194574,0.9336754684009732,0.9648066985790017,0.943730121233219,0.9318281921591013,0.9430941789135143,0.9375322305958679,0.9356229859271349,0.9362023849860426,0.9401264714564498,0.9888902033762349,0.9853351157559769,0.9766590048102456,0.9722043345949185,0.9800016982242127,0.993826301980156,0.9947252372347732,0.9877232846166113,0.9855246238719022,1.0065710412909237,0.9827042198304593,0.9800332552852665,0.9873146618130209,0.9883222867854484,0.9897994732785457,0.9906932490151463,0.9667063636907621,0.963871950383729,0.9591920806510018,0.9752167509223156,0.9675181820418788,0.9915775032632778,0.9972653372334184,1.007513937408895,0.9915995448616112,1.0129789969686684,1.016528492439459,1.0058453031889167,1.0081874165203721,0.9728119561760739,0.9764325317315018,1.005342036816398,1.0065142091797978,1.004810095971377,0.9987545326709217,0.9869960232234287,0.9843590559016457,0.9845003464430776,0.9900461446208862,0.9854274527005941,1.0087486751511077,1.000938221193351,1.0020293531299391,1.0005058673939355,0.9994950163021291,0.9910003720325374,1.014518898461065,1.0281540707657708,1.0242361296682632,1.0190751629660657
0.05,1.0,0.9717104094442053,0.9909287916652992,0.9863110770599061,0.9961750820708282,0.9920418016874615,0.9955544173324773,0.9953654087228702,0.9725682482798195,0.9786551066343254,0.9783909793927008,0.9800369581943074,0.9952045902444104,1.0028802412325688,1.0068739371936577,1.0110536595522137,1.0114182938909093,1.015548592106829,1.0129522541551619,0.9942959377078276,0.9432575207204951,0.9379516952630375,0.9415754635977085,0.9210654871023312,0.9280622983677592,0.9144834868344048,0.9255350418840405,0.918659805840132,0.9217348537789485,0.9244063769632874,0.9141201416045328,0.9072326074832539,0.9066739008839346,0.9006668756709474,0.8749701324136312,0.8749370766002377,0.8709018452068176,0.8586781299706598,0.8462299410365418,0.848540980218655,0.8507471567655389,0.8591212441693556,0.8551828715644046,0.857495196856504,0.8572024655755407,0.8499127061165259,0.8485820025323649,0.8424973889175661,0.8365670196995653,0.8457121104253891,0.8867874344830717,0.8669982318482502,0.8693135595822244,0.8775155621560953,0.8795370491488816,0.9049579422561783,0.9044809440529487,0.902044373084118,0.8889438355723918,0.8984485771756011,0.9200463953046779,0.9146592730524574,0.9320094615256144,0.8940653781532499,0.922361984663777,0.9226007964534115,0.945258576152748,0.9611048753955491,1.0103492101268834,1.0083255913122326,1.0077100600062026,1.0117457258014473,1.009401980134757,1.006588090553171,0.9931707202898746,1.0182253911342534,1.0173760339066051,0.9733268136751828,1.00676349150264,0.9693330990165292,0.9814472764791538,1.0068834273775238
