2018,1.0
2019,0.8638798461341127
2020,0.8558555311718873
2021,0.867196956461287
2022,0.8803211976394817
2023,0.8873576058443442
2024,0.8915692080738574
2025,0.9014782390412304
2026,0.9015495559148193
2027,0.9253360633991706
2028,0.9233741793115603
2029,0.9272856475813921
2030,0.9338796941570057
2031,0.932073525847194
2032,0.9214192887115716
2033,0.9111357389070093
2034,0.9186167928093294
2035,0.931300786200015
2036,0.9148728455620084
2037,0.9418983916876438
2038,0.9378964970584661
2039,0.9292231478434475
2040,0.9604796525952977
2041,0.947583596026217
2042,0.9591471240077084
2043,0.9582799901988214
2044,0.9558043944325859
2045,0.9832969071868228
2046,0.980230043951936
2047,1.0049232650297146
2048,0.9983214126753926
2049,1.0324767956021048
2050,1.0544320980007391
2051,1.0479507827220294
2052,1.0449569096789968
2053,1.0477686666480364
2054,1.0214624988055572
2055,0.995642481943464
2056,1.0059107436056574
2057,1.0152259927007983
2058,1.012566469863222
2059,1.0160534599360658
2060,1.0044646732692366
2061,0.9968546637000931
2062,1.0052865171272474
2063,1.0201496080349892
2064,1.0175271121536102
2065,1.0417032741862386
2066,1.0598331579595084
2067,1.0674132022878025
2068,1.0852108733099657
2069,1.0911559747601223
2070,1.092328484791781
2071,1.1132436896301614
2072,1.1080828470247923
2073,1.1454348762085023
2074,1.1305482224650871
2075,1.1314765433605773
2076,1.127026366192062
2077,1.108098649806919
2078,1.1123672556880433
2079,1.0866735197418935
2080,1.090438643319102
2081,1.0967836289807729
2082,1.1094096719059168
2083,1.1006302860305226
2084,1.1233346775173512
2085,1.139358412879258
2086,1.1288240920077328
2087,1.12390370115979
2088,1.141704123466951
2089,1.1358337140582357
2090,1.160448538010383
2091,1.174497854684011
2092,1.1906584182526558
2093,1.2039461122413773
2094,1.224984884717722
2095,1.231998337892467
2096,1.2683968229212954
2097,1.2524828593714967
2098,1.278940350357541
2099,1.267148678942168
